OID_,CID,name,POINT_X,POINT_Y
1174,52,sch1174,-68.03310969,44.329091209000069
1175,52,sch1175,-68.03229748,44.333435745000031
1176,52,sch1176,-68.03191321,44.331707529000028
1177,52,sch1177,-68.0329945,44.327646648000041
1178,52,sch1178,-68.03333732,44.327959642000053
1179,52,sch1179,-68.03338857,44.332957722000060
1180,52,sch1180,-68.03223921,44.330651537000051
1181,52,sch1181,-68.03296935,44.329085463000069
1182,52,sch1182,-68.03277069,44.331578863000061
1183,52,sch1183,-68.03230522,44.331001087000061
1184,52,sch1184,-68.03265814,44.334161661000053
1185,52,sch1185,-68.03068556,44.334000138000079
1186,52,sch1186,-68.03076013,44.335687995000058
1187,52,sch1187,-68.03224109,44.327060869000036
1188,52,sch1188,-68.03162258,44.336310983000033
1189,52,sch1189,-68.03175316,44.335879437000074
1190,52,sch1190,-68.03354591,44.332642906000046
1191,52,sch1191,-68.0331959,44.329521957000054
1192,52,sch1192,-68.03165297,44.335359761000063
1193,52,sch1193,-68.03240536,44.336039927000058
1194,52,sch1194,-68.03124655,44.334296439000070
1195,52,sch1195,-68.03054157,44.334179010000071
1196,52,sch1196,-68.03104158,44.335575045000041
1197,52,sch1197,-68.03381758,44.332248626000080
1198,52,sch1198,-68.03263364,44.331943862000060
1199,52,sch1199,-68.03099133,44.333954490000053
1200,52,sch1200,-68.03181887,44.335496767000052
1201,52,sch1201,-68.03123065,44.335545889000059
1202,52,sch1202,-68.03270541,44.326929443000040
1203,52,sch1203,-68.03255928,44.333553726000048
1204,52,sch1204,-68.03302842,44.334200594000038
1205,52,sch1205,-68.03346937,44.330429942000080
1206,52,sch1206,-68.03159471,44.332732266000050
1207,52,sch1207,-68.03226117,44.326310867000075
1208,52,sch1208,-68.0343628,44.331645759000025
1209,52,sch1209,-68.03472399,44.332907792000071
1210,52,sch1210,-68.03272137,44.327260433000049
1211,52,sch1211,-68.03194013,44.333982523000032
1212,52,sch1212,-68.03196792,44.329321853000067
1213,52,sch1213,-68.03063008,44.335335106000059
1214,52,sch1214,-68.03139045,44.327249804000076
1215,52,sch1215,-68.03117296,44.334919872000057
1216,52,sch1216,-68.0332886,44.328189502000043
1217,52,sch1217,-68.03265715,44.333286077000025
1218,52,sch1218,-68.03301625,44.326960045000078
1219,52,sch1219,-68.03317177,44.332148006000068
1220,52,sch1220,-68.03162692,44.328043004000051
1221,52,sch1221,-68.03362067,44.332815061000076
1222,52,sch1222,-68.03128956,44.333159968000075
1223,52,sch1223,-68.03310679,44.334782646000065
1224,52,sch1224,-68.03197479,44.327729833000035
1225,52,sch1225,-68.03201801,44.333068836000052
1226,52,sch1226,-68.03239689,44.328371594000032
1227,52,sch1227,-68.03139228,44.335045560000026
1228,52,sch1228,-68.03322931,44.331442252000045
1229,52,sch1229,-68.03315232,44.328645614000038
1230,52,sch1230,-68.03243829,44.328301603000057
1231,52,sch1231,-68.03116703,44.327693888000056
1232,52,sch1232,-68.03078813,44.334110609000049
1233,52,sch1233,-68.03234442,44.328247457000032
1234,52,sch1234,-68.03487012,44.332659706000072
1235,52,sch1235,-68.03278592,44.335202327000047
1236,52,sch1236,-68.03038087,44.335587703000044
1237,52,sch1237,-68.03192216,44.334564927000031
1238,52,sch1238,-68.03119238,44.332749394000075
1239,52,sch1239,-68.0329987,44.328662168000051
1240,52,sch1240,-68.03314306,44.327922871000055
1241,52,sch1241,-68.03350535,44.327691232000063
1242,52,sch1242,-68.031594,44.327677758000050
1243,52,sch1243,-68.0323464,44.331362782000042
1244,52,sch1244,-68.0308452,44.335978238000052
1245,52,sch1245,-68.03155799,44.328587930000026
1246,52,sch1246,-68.030846,44.333153711000080
1247,52,sch1247,-68.03462122,44.332442343000025
1248,52,sch1248,-68.03300817,44.330161615000065
1249,52,sch1249,-68.03281862,44.329120436000039
1250,52,sch1250,-68.03293525,44.331886325000028
1251,52,sch1251,-68.03352139,44.331271202000039
1252,52,sch1252,-68.0339016,44.331572737000045
1253,52,sch1253,-68.03287741,44.335506443000043
1254,52,sch1254,-68.03271616,44.328829284000051
1255,52,sch1255,-68.0327186,44.330796355000075
1256,52,sch1256,-68.03147314,44.335128734000079
1257,52,sch1257,-68.03342986,44.330621574000077
1258,52,sch1258,-68.0318442,44.326421480000079
1259,52,sch1259,-68.03262389,44.336001512000053
1260,52,sch1260,-68.03127434,44.329655458000047
1261,52,sch1261,-68.03221799,44.334968657000047
1262,52,sch1262,-68.03283985,44.329415261000065
1263,52,sch1263,-68.0326033,44.332580796000059
1264,52,sch1264,-68.03081254,44.333884782000041
1265,52,sch1265,-68.03259052,44.329383779000068
1266,52,sch1266,-68.03054079,44.333605025000054
1267,52,sch1267,-68.03358156,44.328121374000034
1268,52,sch1268,-68.03248783,44.335099162000063
1269,52,sch1269,-68.03186974,44.329206207000027
1270,52,sch1270,-68.03301909,44.326681236000070
1271,52,sch1271,-68.03354789,44.327862669000069
1272,52,sch1272,-68.03473882,44.332798950000040
1273,52,sch1273,-68.03269757,44.328297938000048
1274,52,sch1274,-68.03183158,44.328621689000045
1275,52,sch1275,-68.03231575,44.330748785000026
1276,52,sch1276,-68.03493089,44.332019053000067
1277,52,sch1277,-68.0314367,44.335448448000079
1278,52,sch1278,-68.03026592,44.333880366000074
1279,52,sch1279,-68.03207054,44.334624725000026
1280,52,sch1280,-68.03181792,44.332082758000070
1281,52,sch1281,-68.03129215,44.335970360000033
1282,52,sch1282,-68.03407778,44.332533237000064
1283,52,sch1283,-68.03147102,44.331999739000025
1284,52,sch1284,-68.03296316,44.332719272000077
1285,52,sch1285,-68.03321473,44.331098918000066
1286,52,sch1286,-68.03155426,44.333988408000039
1287,52,sch1287,-68.03227334,44.328926871000078
1288,52,sch1288,-68.03112657,44.333572471000025
1289,52,sch1289,-68.03238373,44.335128723000025
1290,52,sch1290,-68.03518727,44.333201917000054
1291,52,sch1291,-68.03166797,44.327518881000060
1292,52,sch1292,-68.03408058,44.333071721000067
1293,52,sch1293,-68.03324757,44.327631425000050
1294,52,sch1294,-68.03154032,44.332936529000051
1295,52,sch1295,-68.03097032,44.333753276000039
1296,52,sch1296,-68.0307605,44.334250727000040
1297,52,sch1297,-68.03143461,44.334363152000037
1298,52,sch1298,-68.0327996,44.328374396000072
1299,52,sch1299,-68.03250489,44.329835090000074
1300,52,sch1300,-68.03180391,44.327250751000065
1301,52,sch1301,-68.03348894,44.335032933000036
1302,52,sch1302,-68.0329745,44.331614839000054
1303,52,sch1303,-68.03138239,44.329161042000067
1304,52,sch1304,-68.03170838,44.327446844000065
1305,52,sch1305,-68.03315925,44.333851109000079
1306,52,sch1306,-68.03134786,44.329414280000037
1307,52,sch1307,-68.03233266,44.331982280000034
1308,52,sch1308,-68.03216276,44.333714377000035
1309,52,sch1309,-68.03276203,44.328021816000046
1310,52,sch1310,-68.03321763,44.330938052000079
1311,52,sch1311,-68.03238436,44.327650471000027
1312,52,sch1312,-68.03117711,44.327484128000037
1313,52,sch1313,-68.0315298,44.327607896000075
1314,52,sch1314,-68.03171097,44.334350486000062
1315,52,sch1315,-68.03106086,44.333877262000044
1316,52,sch1316,-68.0314403,44.330080282000040
1317,52,sch1317,-68.03152168,44.335005138000042
1318,52,sch1318,-68.03388588,44.328996031000031
1319,52,sch1319,-68.03264793,44.334760762000030
1320,52,sch1320,-68.03106234,44.328248127000052
1321,52,sch1321,-68.03183007,44.330673599000079
1322,52,sch1322,-68.03040113,44.332964400000037
1323,52,sch1323,-68.03249297,44.332724961000054
1324,52,sch1324,-68.03157915,44.327163101000053
1325,52,sch1325,-68.03269282,44.329309783000042
1326,52,sch1326,-68.03394767,44.332801765000056
1327,52,sch1327,-68.03124098,44.328040138000063
1328,52,sch1328,-68.03207667,44.330961704000060
1329,52,sch1329,-68.03342694,44.333355988000051
1330,52,sch1330,-68.03253691,44.333806878000075
1331,52,sch1331,-68.03213236,44.328357083000071
1332,52,sch1332,-68.03238059,44.329209958000035
1333,52,sch1333,-68.03449144,44.333331319000081
1334,52,sch1334,-68.03184563,44.329728071000034
1335,52,sch1335,-68.03053774,44.336139038000056
1336,52,sch1336,-68.03379273,44.332418831000041
1337,52,sch1337,-68.03160144,44.335820530000035
1338,52,sch1338,-68.03319793,44.330856890000064
1339,52,sch1339,-68.03150012,44.333684327000071
1340,52,sch1340,-68.03299908,44.334765722000043
1341,52,sch1341,-68.03247895,44.330240331000027
1342,52,sch1342,-68.03178371,44.333343089000039
1343,52,sch1343,-68.03364425,44.327443207000044
1344,52,sch1344,-68.03256027,44.331882029000042
1345,52,sch1345,-68.03173875,44.335601650000058
1346,52,sch1346,-68.03180717,44.332505937000064
1347,52,sch1347,-68.03201492,44.329524597000045
1348,52,sch1348,-68.03112737,44.335422176000066
1349,52,sch1349,-68.03060261,44.334802857000057
1350,52,sch1350,-68.03238013,44.332892870000080
1351,52,sch1351,-68.03246719,44.335214397000072
1352,52,sch1352,-68.03222408,44.330947295000044
1353,52,sch1353,-68.03226115,44.336018360000025
1354,52,sch1354,-68.03406994,44.332811785000047
1355,52,sch1355,-68.0321495,44.330637240000044
1356,52,sch1356,-68.03215816,44.331827554000029
1357,52,sch1357,-68.03218406,44.333850148000067
1358,52,sch1358,-68.03237224,44.332447302000048
1359,52,sch1359,-68.03214329,44.334294500000055
1360,52,sch1360,-68.03417433,44.332914515000027
1361,52,sch1361,-68.03259744,44.330191609000053
1362,52,sch1362,-68.03128308,44.333020510000040
1363,52,sch1363,-68.03082984,44.332217438000043
1364,52,sch1364,-68.03103534,44.335916765000036
1365,52,sch1365,-68.03298179,44.328298729000039
1366,52,sch1366,-68.03160726,44.334109893000061
1367,52,sch1367,-68.03331519,44.331125884000073
1368,52,sch1368,-68.03294354,44.329222883000057
1369,52,sch1369,-68.03375256,44.331424776000063
1370,52,sch1370,-68.03277533,44.329011472000047
1371,52,sch1371,-68.03120547,44.334181500000057
1372,52,sch1372,-68.03344001,44.332557629000064
1373,52,sch1373,-68.03093488,44.332642091000025
1374,52,sch1374,-68.03304506,44.331930735000071
1375,52,sch1375,-68.03372625,44.333366338000076
1376,52,sch1376,-68.03147552,44.334236212000064
1377,52,sch1377,-68.03181483,44.333046818000071
1378,52,sch1378,-68.03217152,44.334754946000032
1379,52,sch1379,-68.03330904,44.330507566000051
1380,52,sch1380,-68.03143714,44.329349924000041
1381,52,sch1381,-68.03356482,44.333812084000044
1382,52,sch1382,-68.03011275,44.333837391000031
1383,52,sch1383,-68.03215131,44.330125918000078
1384,52,sch1384,-68.03141731,44.332182046000071
1385,52,sch1385,-68.03204015,44.334985782000047
1386,52,sch1386,-68.03196269,44.336031466000065
1387,52,sch1387,-68.03206734,44.330414895000047
1388,52,sch1388,-68.0324318,44.332229952000034
1389,52,sch1389,-68.03210523,44.326800087000038
1390,52,sch1390,-68.03243401,44.333265253000036
1391,52,sch1391,-68.03132893,44.334235594000063
1392,52,sch1392,-68.03116657,44.335221381000053
1393,52,sch1393,-68.03161735,44.333928275000062
1394,52,sch1394,-68.03359117,44.332098858000052
1395,52,sch1395,-68.03132123,44.334069081000052
1396,52,sch1396,-68.03173814,44.328104329000041
1397,52,sch1397,-68.03195552,44.330348467000078
1398,52,sch1398,-68.03126057,44.335221667000042
1399,52,sch1399,-68.03121836,44.329262056000061
1400,52,sch1400,-68.03327116,44.334105583000053
1401,52,sch1400,-68.03293037,44.331714691000059
1402,52,sch1401,-68.03140609,44.332050471000059
1403,52,sch1402,-68.0322819,44.333277842000030
1404,52,sch1403,-68.03290349,44.328855866000026
1405,52,sch1404,-68.03205213,44.335171874000025
1406,52,sch1405,-68.0345584,44.332146974000068
1407,52,sch1406,-68.03163138,44.328843375000076
1408,52,sch1407,-68.03200401,44.335699562000059
1409,52,sch1408,-68.03287294,44.331274425000061
1410,52,sch1409,-68.03417084,44.333108434000053
1411,52,sch1410,-68.0315741,44.329274635000047
1412,52,sch1411,-68.03126661,44.328596879000031
1413,52,sch1412,-68.03274159,44.330998103000070
1414,52,sch1413,-68.03360358,44.333928130000061
1415,52,sch1414,-68.03093243,44.332478651000031
1416,52,sch1415,-68.03160291,44.335981281000045
1417,52,sch1416,-68.0318161,44.327587057000073
1418,52,sch1417,-68.03143201,44.336213270000030
1419,52,sch1418,-68.03340821,44.332319299000062
1420,52,sch1419,-68.03149303,44.335641389000045
1421,52,sch1420,-68.03091717,44.335202161000041
1422,52,sch1421,-68.03115489,44.332863410000073
1423,52,sch1422,-68.03276558,44.328520892000029
1424,52,sch1423,-68.03359107,44.328360630000077
1425,52,sch1424,-68.03424075,44.333330911000076
1426,52,sch1425,-68.0333273,44.330010435000077
1427,52,sch1426,-68.03272262,44.333835113000077
1428,52,sch1427,-68.03203165,44.332220055000050
1429,52,sch1428,-68.03245404,44.326959422000073
1430,52,sch1429,-68.03340994,44.330769200000077
1431,52,sch1430,-68.03359431,44.328218190000030
1432,52,sch1431,-68.03395767,44.331810431000065
1433,52,sch1432,-68.03136808,44.335379857000078
1434,52,sch1433,-68.03355796,44.333165690000044
1435,52,sch1434,-68.03450821,44.333241427000075
1436,52,sch1435,-68.03208454,44.332484882000074
1437,52,sch1436,-68.03269071,44.331487217000074
1438,52,sch1437,-68.0334436,44.330998425000075
1439,52,sch1438,-68.03144352,44.327911932000063
1440,52,sch1439,-68.03047595,44.332491895000032
1441,52,sch1440,-68.03223545,44.332328699000072
1442,52,sch1441,-68.03321011,44.332243230000074
1443,52,sch1442,-68.03274295,44.335969951000038
1444,52,sch1443,-68.03067806,44.335545738000064
1445,52,sch1444,-68.03149576,44.331591658000036
1446,52,sch1445,-68.03212032,44.335423635000041
1447,52,sch1446,-68.03054707,44.335772738000060
1448,52,sch1447,-68.03387799,44.331895966000047
1449,52,sch1448,-68.03342029,44.331805389000067
1450,52,sch1449,-68.03282307,44.330515684000034
1451,52,sch1450,-68.03333229,44.333796927000037
1452,52,sch1451,-68.03255923,44.328630842000052
1453,52,sch1452,-68.03130689,44.333794923000028
1454,52,sch1453,-68.033296,44.329350312000031
1455,52,sch1454,-68.03089116,44.335341833000030
1456,52,sch1455,-68.03228676,44.332578561000048
1457,52,sch1456,-68.03322197,44.327943720000064
1458,52,sch1457,-68.03096784,44.335455608000075
1459,52,sch1458,-68.03168877,44.332263805000025
1460,52,sch1459,-68.03238858,44.335882964000064
1461,52,sch1460,-68.03112545,44.334766811000065
1462,52,sch1461,-68.0323576,44.334126195000067
1463,52,sch1462,-68.03441576,44.332194762000029
1464,52,sch1463,-68.03340021,44.333473098000070
1465,52,sch1464,-68.03167347,44.327942733000043
1466,52,sch1465,-68.0317265,44.328293615000064
1467,52,sch1466,-68.03175299,44.335365017000072
1468,52,sch1467,-68.03120855,44.334482705000028
1469,52,sch1468,-68.03369173,44.334310536000032
1470,52,sch1469,-68.03317324,44.328748279000081
1471,67,sch1470,-68.24467697,44.172342991000050
1472,67,ltldk1472,-68.24409669,44.171091062000073
1473,67,ltldk1473,-68.24404606,44.173850276000053
1474,67,ltldk1474,-68.24200753,44.174053636000053
1475,67,ltldk1475,-68.24333669,44.173587740000073
1476,67,ltldk1476,-68.24204737,44.171886978000032
1477,67,ltldk1477,-68.24709731,44.172747163000054
1478,67,ltldk1478,-68.2444899,44.171859425000036
1479,67,ltldk1479,-68.24218276,44.175639197000066
1480,67,ltldk1480,-68.24687459,44.176155114000039
1481,67,ltldk1481,-68.24200792,44.173181339000053
1482,67,ltldk1482,-68.244378,44.172716715000035
1483,67,ltldk1483,-68.24033175,44.175387918000069
1484,67,ltldk1484,-68.24841747,44.176417539000056
1485,67,ltldk1485,-68.24658338,44.173876403000065
1486,67,ltldk1486,-68.24773149,44.175279997000075
1487,67,ltldk1487,-68.24439368,44.174712263000060
1488,67,ltldk1488,-68.24487503,44.171550569000033
1489,67,ltldk1489,-68.24588752,44.172833425000078
1490,67,ltldk1490,-68.24535695,44.171227528000031
1491,67,ltldk1491,-68.2437883,44.174588387000028
1492,67,ltldk1492,-68.24740746,44.172705356000051
1493,67,ltldk1493,-68.24086982,44.174587041000052
1494,67,ltldk1494,-68.2425836,44.174019050000027
1495,67,ltldk1495,-68.24393222,44.173417326000049
1496,67,ltldk1496,-68.24721283,44.172727349000070
1497,67,ltldk1497,-68.24729764,44.175075511000045
1498,67,ltldk1498,-68.24080087,44.173755118000031
1499,67,ltldk1499,-68.24476966,44.175540677000072
1500,67,ltldk1500,-68.24086403,44.173433713000065
1501,67,ltldk1501,-68.24100345,44.173684216000026
1502,67,ltldk1502,-68.24179384,44.172256561000040
1503,67,ltldk1503,-68.24557091,44.170721515000025
1504,67,ltldk1504,-68.24289197,44.173119598000028
1505,67,ltldk1505,-68.24816768,44.173193176000041
1506,67,ltldk1506,-68.24848368,44.173515560000055
1507,67,ltldk1507,-68.2479626,44.174942853000061
1508,67,ltldk1508,-68.24254899,44.176406028000031
1509,67,ltldk1509,-68.24121194,44.174330818000044
1510,67,ltldk1510,-68.241985,44.176323517000071
1511,67,ltldk1511,-68.24483033,44.172023110000055
1512,67,ltldk1512,-68.24330297,44.171809150000058
1513,67,ltldk1513,-68.24060967,44.173738675000038
1514,67,ltldk1514,-68.24316621,44.173682355000039
1515,67,ltldk1515,-68.24368899,44.176566784000045
1516,67,ltldk1516,-68.24350486,44.176762026000063
1517,67,ltldk1517,-68.24773829,44.176256393000074
1518,67,ltldk1518,-68.24568641,44.172740933000057
1519,67,ltldk1519,-68.24629615,44.176037874000031
1520,67,ltldk1520,-68.24746657,44.173675019000029
1521,67,ltldk1521,-68.24170123,44.173879307000050
1522,67,ltldk1522,-68.24205379,44.172086881000041
1523,67,ltldk1523,-68.24826595,44.174372197000025
1524,67,ltldk1524,-68.24378582,44.171987027000057
1525,67,ltldk1525,-68.24250836,44.175379011000075
1526,67,ltldk1526,-68.2441387,44.173332638000034
1527,67,ltldk1527,-68.24203848,44.174477423000042
1528,67,ltldk1528,-68.24019961,44.175147847000062
1529,67,ltldk1529,-68.2468426,44.175943202000042
1530,67,ltldk1530,-68.24460624,44.171942236000064
1531,67,ltldk1531,-68.2445833,44.173928151000041
1532,67,ltldk1532,-68.2450093,44.174474576000080
1533,67,ltldk1533,-68.24423836,44.171447862000036
1534,67,ltldk1534,-68.24804102,44.175279772000067
1535,67,ltldk1535,-68.24577819,44.173253250000073
1536,67,ltldk1536,-68.24680267,44.175511437000068
1537,67,ltldk1537,-68.24076829,44.173447658000043
1538,67,ltldk1538,-68.24597491,44.174389391000034
1539,67,ltldk1539,-68.24780721,44.173802536000039
1540,67,ltldk1540,-68.24489975,44.173212929000044
1541,67,ltldk1541,-68.24764222,44.176000729000066
1542,67,ltldk1542,-68.24629828,44.174004588000059
1543,67,ltldk1543,-68.24783636,44.174721789000046
1544,67,ltldk1544,-68.24565883,44.175316481000038
1545,67,ltldk1545,-68.24599397,44.175961880000045
1546,67,ltldk1546,-68.24514638,44.172973308000053
1547,67,ltldk1547,-68.24492776,44.172920014000056
1548,67,ltldk1548,-68.2476379,44.175113531000079
1549,67,ltldk1549,-68.24047656,44.173842867000076
1550,67,ltldk1550,-68.2431736,44.175233349000052
1551,67,ltldk1551,-68.24095415,44.175285018000068
1552,67,ltldk1552,-68.24490321,44.174922937000076
1553,67,ltldk1553,-68.24201579,44.175708412000063
1554,67,ltldk1554,-68.24438554,44.173103361000074
1555,67,ltldk1555,-68.24585377,44.174967717000072
1556,67,ltldk1556,-68.24023368,44.174072035000052
1557,67,ltldk1557,-68.24701086,44.172264435000045
1558,67,ltldk1558,-68.24206783,44.176716530000078
1559,67,ltldk1559,-68.24575706,44.172044373000062
1560,67,ltldk1560,-68.24276168,44.172694681000053
1561,67,ltldk1561,-68.24489243,44.173726313000031
1562,67,ltldk1562,-68.24504767,44.174802449000026
1563,67,ltldk1563,-68.24084537,44.175793092000049
1564,67,ltldk1564,-68.24748643,44.176648364000073
1565,67,ltldk1565,-68.24325244,44.175762756000040
1566,67,ltldk1566,-68.24445169,44.174045691000060
1567,67,ltldk1567,-68.24690187,44.174481294000032
1568,67,ltldk1568,-68.24494741,44.174337950000051
1569,67,ltldk1569,-68.2412754,44.174874294000062
1570,67,ltldk1570,-68.24831558,44.174927548000028
1571,67,ltldk1571,-68.24171245,44.176346749000061
1572,67,ltldk1572,-68.24365855,44.173376276000056
1573,67,ltldk1573,-68.2433108,44.174543611000047
1574,67,ltldk1574,-68.24028945,44.175110779000079
1575,67,ltldk1575,-68.24473911,44.174526627000034
1576,67,ltldk1576,-68.2422851,44.173060823000071
1577,67,ltldk1577,-68.24291007,44.172710396000070
1578,67,ltldk1578,-68.24707993,44.176315063000061
1579,67,ltldk1579,-68.24065276,44.175129944000048
1580,67,ltldk1580,-68.2435657,44.172326749000035
1581,67,ltldk1581,-68.24609095,44.173477714000057
1582,67,ltldk1582,-68.24146744,44.173955830000068
1583,67,ltldk1583,-68.24457398,44.175134993000029
1584,67,ltldk1584,-68.24510248,44.171512920000055
1585,67,ltldk1585,-68.24784172,44.174550569000075
1586,67,ltldk1586,-68.24590425,44.174442469000041
1587,67,ltldk1587,-68.24748761,44.172447708000050
1588,67,ltldk1588,-68.24226307,44.172201792000067
1589,67,ltldk1589,-68.24368945,44.171677356000032
1590,67,ltldk1590,-68.24379434,44.171619267000040
1591,67,ltldk1591,-68.24707602,44.175444140000025
1592,67,ltldk1592,-68.24425037,44.176113009000062
1593,67,ltldk1593,-68.24115568,44.173134172000061
1594,67,ltldk1594,-68.24369885,44.172138158000052
1595,67,ltldk1595,-68.24281344,44.174262738000039
1596,67,ltldk1596,-68.24614604,44.175281291000033
1597,67,ltldk1597,-68.24343917,44.171600000000069
1598,67,ltldk1598,-68.24577427,44.170553438000070
1599,67,ltldk1599,-68.24172388,44.174722518000067
1600,67,ltldk1600,-68.242138,44.174738650000052
1601,67,ltldk1601,-68.24639391,44.172348065000051
1602,67,ltldk1602,-68.24359531,44.174684004000028
1603,67,ltldk1603,-68.2462194,44.174124359000075
1604,67,ltldk1604,-68.24384218,44.175552931000027
1605,67,ltldk1605,-68.24757373,44.174335385000063
1606,67,ltldk1606,-68.24460529,44.175701658000037
1607,67,ltldk1607,-68.24197857,44.172635550000052
1608,67,ltldk1608,-68.24402484,44.172356208000053
1609,67,ltldk1609,-68.24580177,44.175830226000073
1610,67,ltldk1610,-68.24071518,44.174695103000033
1611,67,ltldk1611,-68.2451537,44.172118910000052
1612,67,ltldk1612,-68.24242285,44.174661027000070
1613,67,ltldk1613,-68.24802043,44.174366129000077
1614,67,ltldk1614,-68.24617551,44.176186595000047
1615,67,ltldk1615,-68.24544138,44.172673537000037
1616,67,ltldk1616,-68.24475526,44.174440656000058
1617,67,ltldk1617,-68.24206904,44.171984274000067
1618,67,ltldk1618,-68.24381691,44.176066979000041
1619,67,ltldk1619,-68.24381665,44.175005168000041
1620,67,ltldk1620,-68.24362392,44.176379764000046
1621,67,ltldk1621,-68.24701236,44.175594513000078
1622,67,ltldk1622,-68.24181167,44.174904738000066
1623,67,ltldk1623,-68.24346735,44.174334007000027
1624,67,ltldk1624,-68.24809746,44.173414214000047
1625,67,ltldk1625,-68.24755861,44.172764496000070
1626,67,ltldk1626,-68.24582454,44.172706030000029
1627,67,ltldk1627,-68.24457265,44.176591502000065
1628,67,ltldk1628,-68.2433293,44.172321167000064
1629,67,ltldk1629,-68.24386433,44.171297173000028
1630,67,ltldk1630,-68.2453225,44.171914806000075
1631,67,ltldk1631,-68.24808382,44.174952620000056
1632,67,ltldk1632,-68.2436537,44.173551224000050
1633,67,ltldk1633,-68.24677192,44.174847836000026
1634,67,ltldk1634,-68.24593374,44.174612057000047
1635,67,ltldk1635,-68.24529937,44.174360411000066
1636,67,ltldk1636,-68.24768117,44.174527407000028
1637,67,ltldk1637,-68.24117123,44.175709519000065
1638,67,ltldk1638,-68.24526255,44.175806021000028
1639,67,ltldk1639,-68.24250461,44.175268880000033
1640,67,ltldk1640,-68.24641857,44.175122098000031
1641,67,ltldk1641,-68.24065631,44.174353194000048
1642,67,ltldk1642,-68.24212515,44.176631019000070
1643,67,ltldk1643,-68.24822098,44.173660103000032
1644,67,ltldk1644,-68.24489569,44.171023353000066
1645,67,ltldk1645,-68.24790384,44.175737055000070
1646,67,ltldk1646,-68.2470576,44.176457450000044
1647,67,ltldk1647,-68.2410845,44.174800938000033
1648,67,ltldk1648,-68.24327012,44.173342014000070
1649,67,ltldk1649,-68.24469492,44.171889064000027
1650,67,ltldk1650,-68.24423321,44.171356269000057
1651,67,ltldk1651,-68.24157856,44.172735666000051
1652,67,ltldk1652,-68.24405505,44.175844520000055
1653,67,ltldk1653,-68.24876939,44.175040166000031
1654,67,ltldk1654,-68.24317989,44.171983352000041
1655,67,ltldk1655,-68.24530643,44.173932120000075
1656,67,ltldk1656,-68.24651033,44.172324977000073
1657,67,ltldk1657,-68.24673313,44.173354488000030
1658,67,ltldk1658,-68.24459365,44.171694715000058
1659,67,ltldk1659,-68.24720623,44.175163873000031
1660,67,ltldk1660,-68.24735922,44.175834600000030
1661,67,ltldk1661,-68.24477808,44.173978205000026
1662,67,ltldk1662,-68.24328278,44.174871431000042
1663,67,ltldk1663,-68.24301638,44.174229527000080
1664,67,ltldk1664,-68.24220981,44.174533246000067
1665,67,ltldk1665,-68.24024596,44.174749925000071
1666,67,ltldk1666,-68.24773455,44.175487352000061
1667,67,ltldk1667,-68.2478355,44.172590219000028
1668,67,ltldk1668,-68.24877545,44.176352874000031
1669,67,ltldk1669,-68.24690956,44.174861046000046
1670,67,ltldk1670,-68.24572389,44.172389458000055
1671,67,ltldk1671,-68.2466584,44.173756499000035
1672,67,ltldk1672,-68.24586391,44.176527612000029
1673,67,ltldk1673,-68.24254262,44.174654210000028
1674,67,ltldk1674,-68.2434499,44.175419511000030
1675,67,ltldk1675,-68.24480148,44.176300671000035
1676,67,ltldk1676,-68.24146543,44.175822449000066
1677,67,ltldk1677,-68.24106573,44.174013330000037
1678,67,ltldk1678,-68.24453669,44.174559994000049
1679,67,ltldk1679,-68.24465937,44.174338075000037
1680,67,ltldk1680,-68.24312467,44.173972621000075
1681,67,ltldk1681,-68.24372683,44.171197926000048
1682,67,ltldk1682,-68.24493199,44.176082684000050
1683,67,ltldk1683,-68.24406307,44.172244945000045
1684,67,ltldk1684,-68.24475141,44.175251761000027
1685,67,ltldk1685,-68.24260243,44.174247360000038
1686,67,ltldk1686,-68.24036393,44.174874014000068
1687,67,ltldk1687,-68.24312158,44.176011308000056
1688,67,ltldk1688,-68.24059016,44.175078417000066
1689,67,ltldk1689,-68.2474195,44.172790107000026
1690,67,ltldk1690,-68.2484501,44.174525247000076
1691,67,ltldk1691,-68.24381776,44.172492780000027
1692,67,ltldk1692,-68.24127364,44.175718886000027
1693,67,ltldk1693,-68.24340081,44.176622756000029
1694,67,ltldk1694,-68.24147298,44.173236360000033
1695,67,ltldk1695,-68.24065586,44.175397562000057
1696,67,ltldk1696,-68.24252522,44.174314416000072
1697,67,ltldk1697,-68.24224595,44.173572378000074
1698,67,ltldk1698,-68.24155008,44.172653887000081
1699,67,ltldk1699,-68.24070633,44.174212785000066
1700,67,ltldk1700,-68.24720663,44.173486333000028
1701,67,ltldk1701,-68.2462595,44.176117363000060
1702,67,ltldk1702,-68.24883092,44.175160408000067
1703,67,ltldk1703,-68.24403925,44.176504738000062
1704,67,ltldk1704,-68.24818601,44.176111151000043
1705,67,ltldk1705,-68.24524648,44.172864059000062
1706,67,ltldk1706,-68.24446686,44.172943929000041
1707,67,ltldk1707,-68.24473425,44.174736423000070
1708,67,ltldk1708,-68.24519587,44.176444871000058
1709,67,ltldk1709,-68.24116322,44.175828863000049
1710,67,ltldk1710,-68.24646617,44.176115749000076
1711,67,ltldk1711,-68.24436039,44.171819825000057
1712,67,ltldk1712,-68.24550262,44.175527289000058
1713,67,ltldk1713,-68.24667097,44.174002029000064
