OID_,CID,POINT_X,POINT_Y,OID_1
1258,68,-68.246663554577253,44.145056738008122,
1259,68,-68.248937747041396,44.152930434467919,
1260,68,-68.245651099284601,44.156970440624718,
1261,68,-68.246509411200009,44.146271061431264,
1262,68,-68.249393360595832,44.156998867820050,
1263,68,-68.250291654218415,44.148783795791417,
1264,68,-68.248684969831118,44.142931342189115,
1265,68,-68.247669801410950,44.143132841420652,
1266,68,-68.246117435616611,44.143053016155648,
1267,68,-68.249991243709417,44.152322480896146,
1268,68,-68.246377591551095,44.155882081383595,
1269,68,-68.245730977013295,44.156727123444966,
1270,68,-68.246342252217516,44.145474495871952,
1271,68,-68.245893876671573,44.148472737054249,
1272,68,-68.245988048903826,44.143203972584331,
1273,68,-68.245597779365880,44.144668428763453,
1274,68,-68.246830205617073,44.155368581920754,
1275,68,-68.246628533577109,44.146351753387989,
1276,68,-68.246983317191507,44.149006220544493,
1277,68,-68.245985435240584,44.142225702209430,
1278,68,-68.253080674821945,44.154708306282828,
1279,68,-68.246474912367034,44.148603758622414,
1280,68,-68.247049962148822,44.149468122508438,
1281,68,-68.249572284502563,44.153742017374213,
1282,68,-68.249188508834663,44.151223254916772,
1283,68,-68.249787710243879,44.156598425025777,
1284,68,-68.250084169279148,44.156182751433676,
1285,68,-68.250805048276447,44.150952883013417,
1286,68,-68.250199133959313,44.154006774707966,
1287,68,-68.248792876703874,44.143827449272919,
1288,68,-68.247596551811853,44.152305958581962,
1289,68,-68.247409948537324,44.156459679139516,
1290,68,-68.249243859224009,44.143843200952915,
1291,68,-68.245415395126884,44.146283769919762,
1292,68,-68.246135635682549,44.149749901469534,
1293,68,-68.248190766361063,44.156168351568226,
1294,68,-68.248054413545901,44.157662235812268,
1295,68,-68.248545594554798,44.151185722705804,
1296,68,-68.246136325250404,44.154835951838493,
1297,68,-68.244996531096660,44.145834698082979,
1298,68,-68.245966163275853,44.146585292088730,
1299,68,-68.250068273827821,44.150020775874395,
1300,68,-68.246347238815133,44.148781804266775,
1301,68,-68.250117283987265,44.149915461067735,
1302,68,-68.245866195623023,44.145678777759031,
1303,68,-68.246061232962461,44.145461906850073,
1304,68,-68.245466184231020,44.157372315086263,
1305,68,-68.251198249009121,44.149463546770448,
1306,68,-68.248640378870391,44.144127846917854,
1307,68,-68.248458657877961,44.149282706058273,
1308,68,-68.247113470401246,44.157023179406394,
1309,68,-68.243715330800399,44.156433997397812,
1310,68,-68.245729837040813,44.147089375216524,
1311,68,-68.249702921846051,44.157484665448521,
1312,68,-68.251365160426360,44.151640190424416,
1313,68,-68.246161794786929,44.148456726391714,
1314,68,-68.250538075304519,44.151461267710772,
1315,68,-68.246303850114430,44.142430387894706,
1316,68,-68.248723169528375,44.156351234675299,
1317,68,-68.248629721962061,44.147810529806407,
1318,68,-68.245161052890126,44.145247099459482,
1319,68,-68.244823157389817,44.146541211478109,
1320,68,-68.247038835786213,44.158149720012830,
1321,68,-68.250381821369217,44.154806820915383,
1322,68,-68.245040849919860,44.146853517001603,
1323,68,-68.248175805135133,44.155066107789651,
1324,68,-68.249891266270140,44.149314020567488,
1325,68,-68.247451671216311,44.149006488500106,
1326,68,-68.249329770341262,44.153782025017620,
1327,68,-68.248271441203940,44.150760110128260,
1328,68,-68.248864704727225,44.151395447266395,
1329,68,-68.245246194218396,44.143230759552182,
1330,68,-68.250719232421034,44.151255363591417,
1331,68,-68.247295101328518,44.144671490634721,
1332,68,-68.248732591611429,44.152306079517928,
1333,68,-68.246169780595210,44.149634215561036,
1334,68,-68.247267248812022,44.145138405643763,
1335,68,-68.247614412495011,44.146707751387453,
1336,68,-68.247802174307594,44.157307896741997,
1337,68,-68.247841113258858,44.144323680902573,
1338,68,-68.249951756217740,44.150022828078136,
1339,68,-68.244237041100291,44.144391451689614,
1340,68,-68.248513880358814,44.148030438624005,
1341,68,-68.250106568488945,44.150856173870693,
1342,68,-68.249653682241387,44.144692081343749,
1343,68,-68.245238749570206,44.147366388347905,
1344,68,-68.244279003897759,44.142477596922674,
1345,68,-68.251873948522984,44.152409988622537,
1346,68,-68.246514745199647,44.156303540513250,
1347,68,-68.244993687737065,44.155770368007779,
1348,68,-68.250117614074441,44.151099282007124,
1349,68,-68.248019482396785,44.146160654391451,
1350,68,-68.249197940173758,44.154173200864363,
1351,68,-68.248047691590273,44.144475850872027,
1352,68,-68.247454616662253,44.155970735136350,
1353,68,-68.246546022288555,44.148406351858910,
1354,68,-68.251536366004416,44.155752596122340,
1355,68,-68.248036288516744,44.154090653341086,
1356,68,-68.252071560153865,44.155530044661873,
1357,68,-68.249956744697499,44.149041627556414,
1358,68,-68.245582258979482,44.155427744778990,
1359,68,-68.251648130431022,44.154199161471695,
1360,68,-68.249439767409342,44.143683850015464,
1361,68,-68.248762707182948,44.148672231930107,
1362,68,-68.249431385170169,44.146843791772255,
1363,68,-68.245987793102643,44.154707844345864,
1364,68,-68.250323788739763,44.151857957186905,
1365,68,-68.247959898815509,44.153047927316095,
1366,68,-68.244088967625885,44.143820271572906,
1367,68,-68.248487553696009,44.153431223459677,
1368,68,-68.246973059710513,44.155604667499176,
1369,68,-68.246702775369386,44.155665386959242,
1370,68,-68.249708543364250,44.156825054957494,
1371,68,-68.251365048426067,44.149524949921840,
1372,68,-68.248052908103602,44.144358198721761,
1373,68,-68.246251634206487,44.155229345541500,
1374,68,-68.248109686900591,44.147202774472021,
1375,68,-68.248195041460690,44.145389330640285,
1376,68,-68.251377711268503,44.149421608779960,
1377,68,-68.251786466831561,44.149213592593298,
1378,68,-68.245685638202986,44.141743234891578,
1379,68,-68.243955744280129,44.143380753391398,
1380,68,-68.247242635084717,44.141996131685062,
1381,68,-68.250784480691038,44.153750236929739,
1382,68,-68.246319514687002,44.157278421327874,
1383,68,-68.245910296069894,44.157121378212651,
1384,68,-68.249839205690193,44.148546366332027,
1385,68,-68.248388787006434,44.146065650717219,
1386,68,-68.250609820735292,44.150322806703684,
1387,68,-68.246436818422239,44.148232580247452,
1388,68,-68.247419705337677,44.153278963445132,
1389,68,-68.247386645041388,44.145167952714189,
1390,68,-68.246689877132951,44.142848810495479,
1391,68,-68.248951267223674,44.145869683972364,
1392,68,-68.247228703270423,44.152290847049699,
1393,68,-68.249465560541921,44.156491239661875,
1394,68,-68.246485960477287,44.149489418971029,
1395,68,-68.248591180609026,44.148307504569800,
1396,68,-68.251289721418175,44.148993134814134,
1397,68,-68.246919913675470,44.149110071897780,
1398,68,-68.247012789002042,44.143151270528278,
1399,68,-68.249915773485839,44.155151471157751,
1400,68,-68.249911299523035,44.147898744902079,
1401,68,-68.245085088897156,44.146413926387936,
1402,68,-68.249065420384227,44.146648094222201,
1403,68,-68.245985322379397,44.146484118976389,
1404,68,-68.245884875579804,44.156138157793066,
1405,68,-68.247524358861369,44.149096738269350,
1406,68,-68.244625037299272,44.156590824260263,
1407,68,-68.247242617975644,44.148671274602236,
1408,68,-68.250873791580034,44.154494571450698,
1409,68,-68.248998861053735,44.147929154590713,
1410,68,-68.249938456146197,44.149924929050030,
1411,68,-68.246246148394334,44.141703260100826,
1412,68,-68.245515512837642,44.143702382882452,
1413,68,-68.247120568937930,44.155269328644181,
1414,68,-68.245863290570469,44.148854912642491,
1415,68,-68.246026263434374,44.148125635477243,
1416,68,-68.249085182608781,44.155448618928858,
1417,68,-68.245831591922865,44.147571910247279,
1418,68,-68.246687716922565,44.154253476520523,
1419,68,-68.247640419301035,44.142842124327956,
1420,68,-68.248240679407900,44.154074122806776,
1421,68,-68.247881732055703,44.149209014091980,
1422,68,-68.244584511125993,44.142655796721101,
1423,68,-68.251594491037395,44.150025550724934,
1424,68,-68.250290202140491,44.154647896106610,
1425,68,-68.251066153067370,44.150765678019297,
1426,68,-68.251089803532523,44.155939985115538,
1427,68,-68.246904016487122,44.150192932734171,
1428,68,-68.247309294278978,44.156162767767398,
1429,68,-68.245356004443920,44.143224598650022,
1430,68,-68.246516365814955,44.157780233791811,
1431,68,-68.245702224528259,44.142451805743519,
1432,68,-68.250780525888331,44.148455663696552,
1433,68,-68.249593413806906,44.145471706806120,
1434,68,-68.248567855073929,44.147086777592904,
1435,68,-68.247113917044942,44.147844927016308,
1436,68,-68.249245765044122,44.147215926159561,
1437,68,-68.245685400208572,44.147293022086728,
1438,68,-68.248981344395645,44.154610474752758,
1439,68,-68.247685646875595,44.153563060356134,
1440,68,-68.246311977718165,44.149969657724284,
1441,68,-68.245272824652261,44.145805881233628,
1442,68,-68.247329193635096,44.142855721639478,
1443,68,-68.245319726911134,44.157103827599087,
1444,68,-68.245335121568758,44.156405264806040,
1445,68,-68.246895425640332,44.150369777732180,
1446,68,-68.247001416878504,44.149158184534713,
1447,68,-68.246680022100520,44.149812135301318,
1448,68,-68.247345719581290,44.157828157881568,
1449,68,-68.250960220978868,44.151566104158917,
1450,68,-68.250641815285064,44.153356807840225,
1451,68,-68.248098331584515,44.148961647401450,
1452,68,-68.245550955331566,44.148044077463396,
1453,68,-68.246171974984520,44.149503972764023,
1454,68,-68.250318502440280,44.153467247676190,
1455,68,-68.251565239048091,44.154683253968130,
1456,68,-68.250963596297993,44.151096090332317,
1457,68,-68.246391406479802,44.142176606148325,
1458,68,-68.249332224470493,44.145866826234851,
1459,68,-68.246601376231069,44.143966235274831,
1460,68,-68.246574623918946,44.158203163711335,
1461,68,-68.250169771213848,44.152618250951207,
1462,68,-68.246992231456488,44.145110100115573,
1463,68,-68.247128177006687,44.153658233611907,
1464,68,-68.245876306583625,44.155799995207872,
1465,68,-68.248009846514378,44.149068857624741,
1466,68,-68.249533044438635,44.144782691820410,
1467,68,-68.243967084338863,44.144073377950747,
1468,68,-68.245791501996166,44.147884868637504,
1469,68,-68.251323588193486,44.154312742041043,
1470,68,-68.246653585824959,44.151129484376781,
1471,68,-68.248593574862639,44.149923160375408,
1472,68,-68.248024098469386,44.148860370746320,
1473,68,-68.247440246884992,44.148168011244138,
1474,68,-68.247192645909706,44.151340190671874,
1475,68,-68.245737907874229,44.156869482448485,
1476,68,-68.247804520534430,44.146506696373194,
1477,68,-68.247308897292271,44.142141785411638,
1478,68,-68.248052284066432,44.146007762246143,
1479,68,-68.249130923476571,44.143816473974596,
1480,68,-68.245739307084762,44.142825366021384,
1481,68,-68.246942754243662,44.157895898710706,
1482,68,-68.249541466016296,44.152076586019973,
1483,68,-68.250351013662623,44.149223940201750,
1484,68,-68.246111669575384,44.144964703309824,
1485,68,-68.245871038320047,44.156449271760550,
1486,68,-68.249492393955222,44.144679311418201,
1487,68,-68.247606328172992,44.147171339932413,
1488,68,-68.246565548730018,44.147402633273884,
1489,68,-68.248258459654323,44.145480035024548,
1490,68,-68.244580406922012,44.144682205892025,
1491,68,-68.244043327757652,44.156352789980645,
1492,68,-68.245492871306340,44.141836067461497,
1493,68,-68.245954602248162,44.142649002707742,
1494,68,-68.250759873493962,44.151880966277531,
1495,68,-68.248529815710185,44.144691062221739,
1496,68,-68.250519415677900,44.148335813279687,
1497,68,-68.247047952102719,44.152510098943651,
1498,68,-68.252365160849422,44.154760369082965,
1499,68,-68.250306781278027,44.153175626652171,
1500,68,-68.248456902300404,44.145853875233115,
1501,68,-68.245699477339940,44.147500566426288,
1502,68,-68.249102887074571,44.147090516793867,
1503,68,-68.247752581700126,44.144429252318901,
1504,68,-68.251185609317247,44.148621929068895,
1505,68,-68.252719204425148,44.154781877354935,
1506,68,-68.245605850718107,44.143395980872754,
1507,68,-68.251245774142376,44.152942561778787,
1508,68,-68.249122389446768,44.156197558694373,
1509,68,-68.244515044536115,44.156814885262179,
1510,68,-68.246299893880575,44.156988435376206,
1511,68,-68.246997053997063,44.148773268891887,
1512,68,-68.249644343356010,44.151743206275910,
1513,68,-68.246912375880129,44.153959816357315,
1514,68,-68.248294090970376,44.152754323590216,
1515,68,-68.247190098211377,44.151960085953476,
1516,68,-68.245552077790194,44.143992766416375,
1517,68,-68.246667165332269,44.143091720367579,
1518,68,-68.245062900958828,44.157399803950568,
1519,68,-68.251351442774080,44.153981892784259,
1520,68,-68.249749370840391,44.153551975318351,
1521,68,-68.248973150266977,44.157562814504615,
1522,68,-68.252398453372223,44.154227020759208,
1523,68,-68.249297045522837,44.143558281063065,
1524,68,-68.245340335998378,44.142798390798418,
1525,68,-68.245513097154230,44.147038962667011,
1526,68,-68.248700112242091,44.144753953308907,
1527,68,-68.244156742946529,44.156071039071833,
1528,68,-68.247941830171158,44.148466065608432,
1529,68,-68.247627971018801,44.149859428628076,
1530,68,-68.244893576564323,44.143310740682011,
1531,68,-68.246598454863545,44.156987600410503,
1532,68,-68.251391434365473,44.153071665767072,
1533,68,-68.246536889154470,44.146882014684934,
1534,68,-68.251845488250069,44.153777488930018,
1535,68,-68.248367792200384,44.150868131251912,
1536,68,-68.249579991818393,44.149806930714135,
1537,68,-68.248610361176929,44.144305816876624,
1538,68,-68.249335381180344,44.148173759949088,
1539,68,-68.245818177248225,44.157877082390314,
1540,68,-68.250094684821079,44.154756648400678,
1541,68,-68.245593456434790,44.148623811909601,
1542,68,-68.249392257698389,44.145629635434489,
1543,68,-68.247294797755615,44.152184374326623,
1544,68,-68.247607288793290,44.157443617412582,
1545,68,-68.244175795901754,44.143793858456604,
1546,68,-68.246737055670735,44.153501715295192,
1547,68,-68.249415044218381,44.147002441440975,
1548,68,-68.248980365419186,44.145532875279741,
1549,68,-68.250432861289880,44.152053572180762,
1550,68,-68.245608522493342,44.154776964265409,
1551,68,-68.251389557079676,44.151272690587632,
1552,68,-68.250554054851989,44.149582098758742,
1553,68,-68.249611626709907,44.151553489681476,
1554,68,-68.247490428701553,44.158173751041033,
1555,68,-68.249459389412550,44.146190517153514,
1556,68,-68.245303365438190,44.143107467693369,
1557,68,-68.252288333898946,44.151070420718668,
1558,68,-68.246751939343540,44.153162810601373,
1559,68,-68.248379492683171,44.152475605309746,
1560,68,-68.247675332488484,44.150549969787619,
1561,68,-68.247943754673770,44.154046208376712,
1562,68,-68.246862331365207,44.156174096916743,
1563,68,-68.248665510630985,44.152195030587563,
1564,68,-68.246254868924041,44.145419353176919,
1565,68,-68.251985457803357,44.151292369195858,
1566,68,-68.247915373007061,44.143453923190009,
1567,68,-68.244465181005296,44.144359518578710,
1568,68,-68.247648246474625,44.157768713746975,
1569,68,-68.250486764222387,44.154897747077769,
1570,68,-68.247443762538353,44.143585619055386,
1571,68,-68.250349688102688,44.156320706459780,
1572,68,-68.251179262062180,44.152249287394966,
1573,68,-68.244246236517768,44.156055479034308,
1574,68,-68.247943198873486,44.144350501729946,
1575,68,-68.244767880856443,44.144104783242426,
1576,68,-68.247832999604725,44.153329225343782,
1577,68,-68.247373966997543,44.158010516011586,
1578,68,-68.247133135487161,44.157477485086588,
1579,68,-68.245589571055405,44.146497155041743,
1580,68,-68.250770166471284,44.149470520658610,
1581,68,-68.251480715583284,44.148702458922401,
1582,68,-68.250514664625882,44.153094145013654,
1583,68,-68.249380594960428,44.156832330672103,
1584,68,-68.248184344751508,44.148359620990504,
1585,68,-68.248291807850194,44.153781394622683,
1586,68,-68.248089725194973,44.155745624842211,
1587,68,-68.250619369299443,44.151421443832362,
1588,68,-68.246494207902117,44.149253479266804,
1589,68,-68.250136992978241,44.155970879562517,
1590,68,-68.249268461268059,44.152992820600957,
1591,68,-68.245951030698166,44.145408563520277,
1592,68,-68.249414780488735,44.152379285415634,
1593,68,-68.253029390555980,44.154251077002812,
1594,68,-68.247721337486780,44.151231187843962,
1595,68,-68.250741552457782,44.153564630001313,
1596,68,-68.248088925779939,44.157023594894667,
1597,68,-68.244664972025362,44.144304983054724,
1598,68,-68.251005701135227,44.155393404197241,
1599,68,-68.243785940171108,44.143523317770757,
1600,68,-68.248541875231126,44.153869499748566,
1601,68,-68.245991661595497,44.147438905366585,
1602,68,-68.250728445497373,44.155328002396459,
1603,68,-68.247109109400526,44.153287581578184,
1604,68,-68.244556271970794,44.142974110079876,
1605,68,-68.245974182004034,44.150122268799009,
1606,68,-68.248874073271850,44.154208211974094,
1607,68,-68.246305954573245,44.146618753949213,
1608,68,-68.246651698456560,44.157324434537657,
1609,68,-68.245422386675557,44.148010748258571,
1610,68,-68.248691248580542,44.152524265419459,
1611,68,-68.245751037779655,44.149544776946982,
1612,68,-68.248510128427824,44.145056456579709,
1613,68,-68.251879430189035,44.155077313362824,
1614,68,-68.245181323801376,44.142232591464108,
1615,68,-68.245577529194293,44.157281150538722,
1616,68,-68.248735936340722,44.153771743438483,
1617,68,-68.247094565192299,44.151331753967554,
1618,68,-68.249006769268362,44.152750097587898,
1619,68,-68.251042320838849,44.151744145457258,
1620,68,-68.249207730588751,44.154773483188649,
1621,68,-68.246560230060425,44.147906513835665,
1622,68,-68.246304126597181,44.147837544719209,
1623,68,-68.245069800958049,44.142373723024036,
1624,68,-68.245850576513647,44.147394006582147,
1625,68,-68.248205366514298,44.155419540790035,
1626,68,-68.251819475682680,44.154919387225448,
1627,68,-68.251616319856225,44.153309655581438,
1628,68,-68.247728290787222,44.152346428066267,
1629,68,-68.246313872167036,44.154405188223109,
1630,68,-68.244331037741745,44.155724927267556,
1631,68,-68.251224170220723,44.153206723891060,
1632,68,-68.249090270389900,44.144834969482417,
1633,68,-68.248246523133844,44.146246604733449,
1634,68,-68.246095459903302,44.142521751946845,
1635,68,-68.246955344974538,44.157783513003949,
1636,68,-68.247705922089665,44.145554808661473,
1637,68,-68.247221370983311,44.149563974050636,
1638,68,-68.246470383696305,44.143131959266213,
1639,68,-68.252224025685905,44.153755969896395,
1640,68,-68.247705736505850,44.153456656932462,
1641,68,-68.247524857932660,44.146185407024120,
1642,68,-68.252116565301378,44.150678951041016,
1643,68,-68.249085263907318,44.143964062004727,
1644,68,-68.247048609852754,44.156605013999069,
1645,68,-68.247525081659376,44.147873705109305,
1646,68,-68.243709108916505,44.144094858726646,
1647,68,-68.247533320566617,44.147677459197325,
1648,68,-68.247674539325203,44.145236004724609,
1649,68,-68.246560668578866,44.154216399571226,
1650,68,-68.248605969340531,44.143383203636404,
1651,68,-68.247544731927292,44.148553136758551,
1652,68,-68.248425196258779,44.145945154668539,
1653,68,-68.249860539193492,44.150196555289938,
1654,68,-68.245620019903413,44.155924860180619,
1655,68,-68.247737537460694,44.150348314983091,
1656,68,-68.245040368492369,44.142155651965084,
1657,68,-68.248749862029285,44.148789040211568,
1658,68,-68.248899956618516,44.155988145416018,
1659,68,-68.251071818569415,44.148855836289385,
1660,68,-68.246643897311742,44.148030276472639,
1661,68,-68.250177088716555,44.151503731347987,
1662,68,-68.250629100269180,44.152224369006888,
1663,68,-68.245865063410122,44.147088067470065,
1664,68,-68.248324709162603,44.149045066095425,
1665,68,-68.246528623336701,44.149095365874359,
1666,68,-68.249920907074682,44.148463746941559,
1667,68,-68.245987253539056,44.142991396051286,
1668,68,-68.249711088505137,44.153637755726891,
1669,68,-68.245724168201036,44.146045934191022,
1670,68,-68.248088658647475,44.146729027755498,
1671,68,-68.248213525551080,44.157318737229787,
1672,68,-68.248774004453196,44.146014925049656,
1673,68,-68.250633550545842,44.150501269927076,
1674,68,-68.250286554038951,44.149329846223793,
1675,68,-68.252183128736760,44.150963827159103,
1676,68,-68.247228616234906,44.145263258104251,
1677,68,-68.248063463373683,44.149416111647611,
1678,68,-68.246849282703408,44.151668529721519,
1679,68,-68.251846760890373,44.151345443886271,
1680,68,-68.250910364489187,44.152871745969037,
1681,68,-68.245576949397559,44.149307787959117,
1682,68,-68.247877129431288,44.154852749352415,
1683,68,-68.246896240084027,44.146633524170909,
1684,68,-68.244803227666807,44.142702724984133,
1685,68,-68.250983683293100,44.149481139950694,
1686,68,-68.244695410080112,44.142202502789246,
1687,68,-68.245063197249010,44.145062639723108,
1688,68,-68.248017287830578,44.152144507314347,
1689,68,-68.246419228485536,44.144931314140706,
1690,68,-68.249206118962775,44.144486636151896,
1691,68,-68.248932053514295,44.147090783940484,
1692,68,-68.247213991551291,44.152923540415316,
1693,68,-68.246255120639489,44.146714013484257,
1694,68,-68.246322233438889,44.142284100893335,
1695,68,-68.246486863759117,44.148892594066695,
1696,68,-68.248978745572174,44.146084087451129,
1697,68,-68.246543823263892,44.145896596119542,
1698,68,-68.246712694753001,44.156079897369921,
1699,68,-68.249706439778322,44.146701473427811,
1700,68,-68.250610841724097,44.153517071565545,
1701,68,-68.246723297115466,44.156695653722181,
1702,68,-68.247650781186337,44.151301600391037,
1703,68,-68.251644433015144,44.150766577992044,
1704,68,-68.249490296627300,44.146425633236902,
1705,68,-68.246044752543014,44.155093232228865,
1706,68,-68.247959536883457,44.156415425310286,
1707,68,-68.246877193278920,44.156873396434776,
1708,68,-68.248054821205301,44.157468157985761,
1709,68,-68.246970034926107,44.143967424292100,
1710,68,-68.250685356399686,44.148908241705612,
1711,68,-68.247698024521014,44.145831069975713,
1712,68,-68.248988407395871,44.143382045978456,
1713,68,-68.249819041640933,44.154904979604737,
1714,68,-68.250321276686179,44.150357791836370,
1715,68,-68.248506809806429,44.146819789228118,
1716,68,-68.250839002299244,44.151325618469798,
1717,68,-68.246408486148027,44.146293162191967,
1718,68,-68.250340935603163,44.156553773562962,
1719,68,-68.245952075070306,44.149961672141103,
1720,68,-68.245438693892652,44.155565576812933,
1721,68,-68.249508527136584,44.146979546647685,
1722,68,-68.248316401306795,44.154667803839288,
1723,68,-68.249908213232175,44.152376020596648,
1724,68,-68.246798658241346,44.151986731197155,
1725,68,-68.248843585458758,44.157762490503046,
1726,68,-68.244095466175793,44.144104236696137,
1727,68,-68.247281044373892,44.150261688778073,
1728,68,-68.245692299719110,44.144397547172332,
1729,68,-68.249187376475561,44.145573181444945,
1730,68,-68.248439809017327,44.152259134093697,
1731,68,-68.246008184342827,44.154424835900898,
1732,68,-68.251054862393573,44.152442280869820,
1733,68,-68.244853950262325,44.142242957676729,
1734,68,-68.247986045145694,44.156048703125578,
1735,68,-68.247819766924010,44.148920283589518,
1736,68,-68.245260584786251,44.155339819336973,
1737,68,-68.249784672853821,44.152329911275672,
1738,68,-68.244282858677821,44.143614852546591,
1739,68,-68.245009411781211,44.147034895966613,
1740,68,-68.249458385346827,44.146666545073003,
1741,68,-68.244157802150028,44.145100377384665,
1742,68,-68.245637988055762,44.149505550798608,
1743,68,-68.244241425532891,44.142839644599690,
1744,68,-68.244977811723686,44.156170772339010,
1745,68,-68.247812741882399,44.157474524397117,
1746,68,-68.246692582795959,44.145658591101892,
1747,68,-68.248311404655169,44.148953993968917,
1748,68,-68.246091205117182,44.143716807277997,
1749,68,-68.244671976974075,44.143383634738825,
1750,68,-68.247371063552578,44.157168323599990,
1751,68,-68.245755987807172,44.143510859564344,
1752,68,-68.244853223094935,44.157392127724904,
1753,68,-68.249098431138350,44.146464068832984,
1754,68,-68.248399763514158,44.151398297943047,
1755,68,-68.249796869559134,44.152647798887926,
1756,68,-68.246692465373599,44.147525528642632,
1757,68,-68.248627424239714,44.150772918460973,
1758,68,-68.244811152535533,44.145821079179598,
1759,68,-68.245255774306600,44.144362348274854,
1760,68,-68.247597999953257,44.148113276046445,
1761,68,-68.252218998218893,44.154682686911826,
1762,68,-68.245145623886970,44.155329388638506,
1763,68,-68.249469332119475,44.152954958213456,
1764,68,-68.251704822613362,44.152209192514988,
1765,68,-68.247585197881335,44.142361499459128,
1766,68,-68.249458435592771,44.153603173728641,
1767,68,-68.246295898390883,44.157590755034505,
1768,68,-68.251692259746505,44.152996221005878,
1769,68,-68.246278259328051,44.149385137950560,
1770,68,-68.249685718810269,44.152583158414643,
1771,68,-68.247414621274970,44.154248181034689,
1772,68,-68.249521955898842,44.147791662748318,
1773,68,-68.245399404090222,44.145174673452459,
1774,68,-68.244919617423534,44.155035756054133,
1775,68,-68.247648418742756,44.152435118067729,
1776,68,-68.246817541170003,44.148609589138402,
1777,68,-68.245204976308344,44.145933953028191,
1778,68,-68.247552868716468,44.156300762957471,
1779,68,-68.244577129275399,44.156001165135535,
1780,68,-68.245155428643159,44.157002980578568,
1781,68,-68.245752391437861,44.144605817893535,
1782,68,-68.245532428217473,44.142751632497038,
1783,68,-68.249295482210982,44.156074671401996,
1784,68,-68.246004278857981,44.142522181627839,
1785,68,-68.247259390667978,44.155192011412282,
1786,68,-68.248850815054539,44.156224524255492,
1787,68,-68.252370625699598,44.153960052747095,
1788,68,-68.250912106208659,44.154223164790892,
1789,68,-68.247116914503749,44.147398603238003,
1790,68,-68.250134838462031,44.149036676014646,
1791,68,-68.250750569051661,44.154280370120773,
1792,68,-68.252861101113751,44.155055276340647,
1793,68,-68.246491181174406,44.150432013576051,
1794,68,-68.247929553970494,44.157878026824847,
1795,68,-68.245428459311540,44.145696325857614,
1796,68,-68.246869015139850,44.143387786530980,
1797,68,-68.248982143750538,44.156343443460116,
1798,68,-68.250106494945783,44.155414488463634,
1799,68,-68.246041405844551,44.150000432744719,
1800,68,-68.247486365255952,44.156690695232555,
1801,68,-68.247863477526778,44.144232281646794,
1802,68,-68.250779915282465,44.155422080831102,
1803,68,-68.247137455648442,44.144592746400463,
1804,68,-68.250640212742155,44.156099786758944,
1805,68,-68.252347238506729,44.154565941588771,
1806,68,-68.245393301179604,44.144607854668550,
1807,68,-68.249632449744581,44.146920071919453,
1808,68,-68.249805837171664,44.155661946073451,
1809,68,-68.245755012964992,44.157588447076932,
1810,68,-68.246498505216493,44.155517077294576,
1811,68,-68.249979716757480,44.148855501267235,
1812,68,-68.246422084377855,44.149647717564108,
1813,68,-68.248001309838230,44.149797862150990,
1814,68,-68.248118922770232,44.149110085254904,
1815,68,-68.249152587925778,44.154870866568217,
1816,68,-68.249641165169919,44.154082939226555,
1817,68,-68.248522388972731,44.149014422893174,
1818,68,-68.245660499431722,44.144550290136749,
1819,68,-68.248243592327754,44.151883187089140,
1820,68,-68.247260215080246,44.154053708699564,
1821,68,-68.249741279146519,44.151074493128988,
1822,68,-68.246347932661820,44.144364544902089,
1823,68,-68.251213573140603,44.149831768698050,
1824,68,-68.248493363393550,44.147812623375671,
1825,68,-68.246420684981274,44.149776041850032,
1826,68,-68.245055877234620,44.144384487164871,
1827,68,-68.252533773897881,44.150634028180036,
1828,68,-68.245833634176165,44.154853985293926,
1829,68,-68.246604481749216,44.145809719398244,
1830,68,-68.248883509459858,44.152139789646299,
1831,68,-68.247335147671379,44.144802097348588,
1832,68,-68.244372300955661,44.156118550617293,
1833,68,-68.248918045483776,44.151917493853489,
1834,68,-68.245868629356039,44.156839938039980,
1835,68,-68.248224709013641,44.157178855257484,
1836,68,-68.247869978246058,44.149106737531213,
1837,68,-68.245676609345594,44.157139829261553,
1838,68,-68.248885849083990,44.156896787214748,
1839,68,-68.244385500593239,44.145650793007974,
1840,68,-68.245377703788847,44.157315659938320,
1841,68,-68.247316344311628,44.144035115553379,
1842,68,-68.248956393046910,44.150433559985800,
1843,68,-68.251239334932336,44.154700034568123,
1844,68,-68.249877124710565,44.150344498651862,
1845,68,-68.245529334941352,44.144238957754794,
1846,68,-68.246117703644359,44.154203108969170,
1847,68,-68.247172451902429,44.148835122706373,
1848,68,-68.245208710725819,44.146253688326340,
1849,68,-68.246502758775989,44.154772944650006,
1850,68,-68.245659309043674,44.154560737296833,
1851,68,-68.251898987143875,44.149623150441357,
1852,68,-68.246557559216512,44.142417641673944,
1853,68,-68.247910875895400,44.146723102779447,
1854,68,-68.249319935033952,44.155756399397148,
1855,68,-68.247052990244072,44.153905316980911,
1856,68,-68.250250681768478,44.156490396336324,
1857,68,-68.246248946442165,44.143749756154534,
1858,68,-68.245911904320280,44.156999866328022,
1859,68,-68.248724741144031,44.147245298607174,
1860,68,-68.252282714467924,44.154438275940549,
1861,68,-68.248490013957451,44.143744085707112,
1862,68,-68.249612895870143,44.149022616029811,
1863,68,-68.250550530851626,44.151309638156192,
1864,68,-68.250533719735643,44.150186619030819,
